Alt,Ne,Time
101.55322265625,95299891785.14285,2017-09-06 11:54:57.603763
101.55322265625,103599713718.85715,2017-09-06 11:55:58.803793
101.55322265625,109553338660.57143,2017-09-06 11:57:00.003923
101.55322265625,120805196946.2857,2017-09-06 11:57:57.603752
101.55322265625,134213063241.14285,2017-09-06 11:58:58.803752
101.55322265625,147230606482.2857,2017-09-06 12:00:00.003903
101.55322265625,153693936493.71426,2017-09-06 12:00:57.603741
101.55322265625,162603882203.4286,2017-09-06 12:01:58.803771
101.55322265625,168924945261.71426,2017-09-06 12:03:00.003801
101.55322265625,171477495222.85715,2017-09-06 12:03:57.603791
101.55322265625,172650533449.14285,2017-09-06 12:04:58.803740
101.55322265625,171141695780.57144,2017-09-06 12:06:00.003901
101.55322265625,168891432960.0,2017-09-06 12:06:57.603770
101.55322265625,166152381586.2857,2017-09-06 12:07:58.803820
101.55322265625,160100724150.85718,2017-09-06 12:09:00.003850
101.55322265625,154353016832.0,2017-09-06 12:09:57.603809
101.55322265625,148586300562.2857,2017-09-06 12:10:58.803729
101.55322265625,144512403748.57144,2017-09-06 12:12:00.003880
101.55322265625,140974983460.5714,2017-09-06 12:12:57.603708
101.55322265625,137259162477.71428,2017-09-06 12:13:58.803738
101.55322265625,133298305901.71428,2017-09-06 12:15:00.003819
101.55322265625,128554673298.2857,2017-09-06 12:15:57.603708
101.55322265625,127146214546.2857,2017-09-06 12:16:58.803768
101.55322265625,125017409828.57141,2017-09-06 12:18:00.003858
101.55322265625,122974913682.2857,2017-09-06 12:18:57.603757
101.55322265625,119952192073.14284,2017-09-06 12:19:58.803817
101.55322265625,117689712640.0,2017-09-06 12:21:00.003868
101.55322265625,116205510655.99998,2017-09-06 12:21:57.603767
101.55322265625,116264791478.85713,2017-09-06 12:22:58.803777
101.55322265625,113912582729.14284,2017-09-06 12:24:00.003827
101.55322265625,109247259794.28572,2017-09-06 12:24:57.603786
101.55322265625,107575853056.0,2017-09-06 12:25:58.803746
101.55322265625,108183981494.85713,2017-09-06 12:27:00.003907
101.55322265625,108468915638.85715,2017-09-06 12:27:57.603755
101.55322265625,107898422418.2857,2017-09-06 12:28:58.803735
101.55322265625,108091662335.99998,2017-09-06 12:30:00.003826
101.55322265625,107659175058.2857,2017-09-06 12:30:57.603734
101.55322265625,110214245814.85713,2017-09-06 12:31:58.803724
101.55322265625,110714109951.99998,2017-09-06 12:33:00.003754
101.55322265625,108898759241.14284,2017-09-06 12:33:57.603744
101.55322265625,108162842623.99997,2017-09-06 12:34:58.803724
